student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade,Final_Decision,Excluded,Catch-up_Sessions
9618,16,female,public,high school,7.7,94.0,yes,<15 min,yes,group study,96.9,100.0,71.9,100.0,a,Pass,Not Excluded,No
9619,16,female,public,phd,0.8,60.1,yes,15-30 min,yes,online videos,57.4,35.7,14.6,30.9,f,Fail,Excluded,Yes
9620,17,female,public,no formal,3.3,67.0,yes,<15 min,yes,textbook,50.2,45.8,27.1,44.4,e,Fail,Excluded,Yes
9621,15,female,private,high school,5.9,79.8,yes,>60 min,no,notes,70.0,46.2,82.9,72.1,c,Pass,Not Excluded,No
9622,17,other,public,graduate,8.0,90.3,yes,30-60 min,yes,mixed,100.0,92.2,100.0,100.0,a,Pass,Not Excluded,No
9623,15,other,private,graduate,3.2,97.2,yes,>60 min,yes,textbook,63.8,73.4,68.5,68.3,d,Pass,Not Excluded,No
9624,18,female,private,no formal,8.0,71.0,no,<15 min,no,mixed,100.0,100.0,100.0,96.1,a,Pass,Excluded,No
9625,19,male,private,diploma,7.2,74.4,no,<15 min,no,coaching,88.0,82.0,88.7,91.1,b,Pass,Excluded,No
9626,17,male,private,phd,5.9,57.8,no,30-60 min,yes,mixed,74.4,63.5,84.7,71.5,c,Pass,Excluded,No
9627,16,male,private,high school,3.4,67.5,no,15-30 min,no,textbook,55.9,49.6,74.7,58.3,d,Pass,Excluded,Yes
9628,19,female,public,phd,4.5,99.6,yes,>60 min,no,coaching,58.7,81.1,58.0,75.2,c,Pass,Not Excluded,No
9629,17,female,public,post graduate,5.9,96.9,yes,<15 min,no,coaching,78.1,90.1,91.7,84.1,c,Pass,Not Excluded,No
9630,16,other,private,phd,5.6,70.7,yes,15-30 min,yes,notes,62.9,69.8,71.0,63.8,d,Pass,Excluded,No
9631,14,other,private,phd,2.7,61.2,yes,15-30 min,no,textbook,50.6,46.9,40.1,51.3,e,Fail,Excluded,Yes
9632,14,female,public,high school,4.7,78.6,no,>60 min,yes,coaching,75.0,60.2,51.9,66.5,d,Pass,Not Excluded,No
9633,15,male,private,phd,6.8,71.2,yes,>60 min,yes,mixed,96.8,96.6,89.9,90.8,b,Pass,Excluded,No
9634,15,other,public,diploma,4.1,87.6,yes,30-60 min,no,notes,61.1,78.7,67.7,64.6,d,Pass,Not Excluded,No
9635,18,other,public,high school,4.7,81.5,no,<15 min,yes,textbook,66.3,72.9,77.2,70.3,c,Pass,Not Excluded,No
9636,17,female,public,phd,3.0,83.0,yes,30-60 min,yes,coaching,65.7,67.9,77.4,63.6,d,Pass,Not Excluded,No
9637,19,male,public,diploma,1.7,68.7,yes,<15 min,no,online videos,47.0,41.3,50.6,49.6,e,Fail,Excluded,Yes
9638,17,female,private,post graduate,1.0,80.9,yes,15-30 min,no,notes,42.7,36.0,49.3,47.1,e,Fail,Not Excluded,Yes
9639,19,female,private,graduate,3.5,84.5,yes,15-30 min,no,mixed,59.9,73.7,92.2,67.7,d,Pass,Not Excluded,No
9640,17,other,private,high school,5.2,82.4,yes,>60 min,no,coaching,66.0,65.4,72.8,69.4,d,Pass,Not Excluded,No
9641,16,female,public,phd,6.2,84.8,yes,<15 min,no,online videos,80.2,74.8,69.3,74.7,c,Pass,Not Excluded,No
9642,18,female,private,phd,1.1,94.5,yes,30-60 min,yes,mixed,33.4,51.6,50.5,43.2,e,Fail,Not Excluded,Yes
9643,16,female,private,graduate,2.9,63.4,yes,15-30 min,yes,notes,47.9,47.8,38.2,42.7,e,Fail,Excluded,Yes
9644,15,female,public,graduate,6.6,57.8,yes,30-60 min,no,notes,100.0,76.9,78.1,82.5,c,Pass,Excluded,No
9645,16,male,private,no formal,1.3,51.7,yes,15-30 min,yes,group study,35.6,47.9,30.3,40.5,e,Fail,Excluded,Yes
9646,17,male,public,post graduate,7.9,85.0,yes,>60 min,no,notes,86.4,98.5,92.0,88.7,b,Pass,Not Excluded,No
9647,16,other,public,phd,5.2,66.8,yes,<15 min,no,coaching,68.3,86.9,86.9,72.5,c,Pass,Excluded,No
9648,18,female,private,phd,7.6,75.3,yes,<15 min,yes,coaching,98.7,92.7,100.0,95.2,a,Pass,Not Excluded,No
9649,19,other,private,graduate,6.0,53.7,yes,30-60 min,no,online videos,57.9,59.3,68.2,60.8,d,Pass,Excluded,No
9650,16,female,public,phd,7.7,96.3,yes,<15 min,yes,textbook,97.8,90.8,100.0,100.0,a,Pass,Not Excluded,No
9651,15,other,public,post graduate,5.5,79.4,yes,>60 min,no,mixed,70.2,93.6,100.0,85.4,b,Pass,Not Excluded,No
9652,16,male,private,graduate,2.5,56.2,yes,<15 min,yes,online videos,34.9,46.5,30.2,37.3,f,Fail,Excluded,Yes
9653,19,male,public,post graduate,6.5,70.3,yes,15-30 min,yes,online videos,67.3,80.2,73.2,78.9,c,Pass,Excluded,No
9654,15,female,private,no formal,2.2,65.6,yes,>60 min,no,online videos,32.4,55.9,43.8,39.8,f,Fail,Excluded,Yes
9655,19,other,public,post graduate,4.7,93.3,yes,15-30 min,yes,notes,91.6,83.6,80.2,79.7,c,Pass,Not Excluded,No
9656,16,male,public,graduate,3.3,93.8,yes,>60 min,yes,notes,59.1,60.3,60.3,67.7,d,Pass,Not Excluded,No
9657,19,female,public,diploma,6.5,89.5,no,30-60 min,yes,online videos,83.7,89.1,89.9,87.4,b,Pass,Not Excluded,No
9658,18,male,public,graduate,6.2,69.4,yes,15-30 min,yes,coaching,80.8,73.2,54.2,74.9,c,Pass,Excluded,No
9659,18,other,private,phd,7.0,97.2,yes,>60 min,no,mixed,97.3,100.0,100.0,100.0,a,Pass,Not Excluded,No
9660,19,female,private,graduate,2.4,63.8,yes,30-60 min,yes,mixed,42.6,62.8,29.0,36.8,f,Fail,Excluded,Yes
9661,15,female,private,diploma,8.0,83.1,yes,30-60 min,no,group study,100.0,100.0,80.4,100.0,a,Pass,Not Excluded,No
9662,17,male,private,diploma,6.5,76.2,yes,>60 min,no,group study,85.3,92.5,91.3,80.8,c,Pass,Not Excluded,No
9663,14,male,public,graduate,3.4,71.9,yes,<15 min,no,textbook,44.9,44.1,58.8,57.4,d,Pass,Excluded,Yes
9664,15,female,private,graduate,1.5,59.4,yes,15-30 min,no,textbook,47.5,51.9,43.1,37.7,f,Fail,Excluded,Yes
9665,14,female,private,high school,3.1,62.0,yes,15-30 min,yes,notes,52.3,63.4,74.4,55.7,d,Pass,Excluded,Yes
9666,18,other,private,graduate,1.3,91.1,yes,15-30 min,no,coaching,20.8,53.8,49.6,39.4,f,Fail,Not Excluded,Yes
9667,17,male,private,high school,5.1,83.4,yes,15-30 min,no,coaching,56.5,51.2,81.2,68.0,d,Pass,Not Excluded,No
9668,18,male,public,phd,1.3,96.6,yes,>60 min,no,group study,47.3,42.5,53.6,49.5,e,Fail,Not Excluded,Yes
9669,15,male,public,graduate,3.7,84.1,no,<15 min,no,notes,73.2,73.5,88.7,66.4,d,Pass,Not Excluded,No
9670,15,male,private,phd,5.5,53.0,no,<15 min,yes,mixed,54.8,42.7,63.7,58.5,d,Pass,Excluded,Yes
9671,18,male,public,diploma,3.9,55.8,yes,30-60 min,no,textbook,51.5,64.4,35.5,48.9,e,Fail,Excluded,Yes
9672,18,female,private,diploma,7.1,86.2,yes,30-60 min,yes,group study,83.6,94.5,72.8,88.1,b,Pass,Not Excluded,No
9673,19,male,private,high school,2.3,62.5,yes,>60 min,yes,coaching,67.9,51.2,58.4,49.4,e,Fail,Excluded,Yes
9674,14,male,private,graduate,4.4,62.4,yes,30-60 min,yes,mixed,50.8,49.3,49.3,57.8,d,Pass,Excluded,Yes
9675,16,other,public,graduate,7.3,70.3,yes,>60 min,no,coaching,100.0,88.7,97.4,95.2,a,Pass,Excluded,No
9676,14,female,public,graduate,3.1,87.3,yes,15-30 min,no,notes,56.0,45.3,62.9,56.3,d,Pass,Not Excluded,Yes
9677,18,other,public,phd,4.0,81.9,yes,>60 min,no,online videos,61.6,55.4,54.5,57.6,d,Pass,Not Excluded,Yes
9678,14,other,private,graduate,7.5,59.7,yes,15-30 min,no,notes,50.5,85.0,65.0,75.9,c,Pass,Excluded,No
9679,18,male,private,post graduate,4.2,94.8,yes,<15 min,no,online videos,91.5,72.2,64.7,75.6,c,Pass,Not Excluded,No
9680,14,female,public,no formal,7.0,98.6,yes,>60 min,yes,online videos,89.6,100.0,96.4,99.3,a,Pass,Not Excluded,No
9681,14,other,public,diploma,7.6,89.6,yes,<15 min,no,mixed,100.0,86.5,100.0,100.0,a,Pass,Not Excluded,No
9682,19,female,public,post graduate,2.4,59.7,yes,30-60 min,no,notes,34.4,22.9,28.8,40.9,e,Fail,Excluded,Yes
9683,16,other,private,diploma,6.4,89.7,yes,>60 min,no,mixed,70.9,96.2,100.0,84.4,c,Pass,Not Excluded,No
9684,16,other,private,post graduate,5.4,76.1,no,>60 min,no,coaching,72.8,57.2,69.5,63.8,d,Pass,Not Excluded,No
9685,17,female,public,graduate,7.9,51.4,yes,15-30 min,no,group study,75.8,79.7,85.5,81.2,c,Pass,Excluded,No
9686,15,male,private,diploma,4.9,83.4,no,15-30 min,no,coaching,62.9,55.4,63.7,64.0,d,Pass,Not Excluded,No
9687,18,female,public,graduate,6.4,98.8,yes,<15 min,no,coaching,89.5,95.2,93.9,92.5,b,Pass,Not Excluded,No
9688,16,other,private,phd,3.1,71.6,yes,15-30 min,no,notes,26.8,62.0,49.2,45.0,e,Fail,Excluded,Yes
9689,15,female,public,post graduate,5.0,53.2,yes,30-60 min,yes,mixed,56.9,61.3,70.8,69.0,d,Pass,Excluded,No
9690,16,other,private,phd,6.3,61.5,no,15-30 min,yes,notes,54.9,59.8,89.6,75.5,c,Pass,Excluded,No
9691,14,female,private,no formal,7.8,77.9,yes,>60 min,yes,textbook,90.7,88.3,100.0,100.0,a,Pass,Not Excluded,No
9692,15,female,public,post graduate,2.4,89.6,yes,30-60 min,no,online videos,72.3,57.1,59.3,56.6,d,Pass,Not Excluded,Yes
9693,17,other,private,phd,1.1,59.3,yes,30-60 min,yes,online videos,46.9,23.0,28.2,34.8,f,Fail,Excluded,Yes
9694,14,male,private,phd,7.8,61.0,yes,<15 min,yes,mixed,100.0,83.3,83.5,92.0,b,Pass,Excluded,No
9695,14,female,public,graduate,5.0,96.1,yes,>60 min,no,notes,80.5,49.6,71.1,70.6,c,Pass,Not Excluded,No
9696,17,male,private,diploma,0.6,94.1,yes,>60 min,yes,coaching,38.4,38.1,33.4,35.2,f,Fail,Not Excluded,Yes
9697,16,female,public,graduate,4.4,95.8,yes,30-60 min,yes,coaching,96.6,89.2,88.3,81.7,c,Pass,Not Excluded,No
9698,14,other,private,phd,7.5,58.8,no,>60 min,yes,online videos,71.7,67.7,94.3,76.5,c,Pass,Excluded,No
9699,18,other,private,phd,7.9,96.6,yes,30-60 min,yes,notes,100.0,93.1,100.0,100.0,a,Pass,Not Excluded,No
9700,18,male,private,phd,2.9,67.0,yes,>60 min,yes,group study,43.0,44.1,35.9,42.2,e,Fail,Excluded,Yes
9701,14,other,private,phd,6.4,75.8,yes,15-30 min,no,coaching,84.4,89.6,72.1,84.2,c,Pass,Not Excluded,No
9702,15,other,private,graduate,3.9,72.8,yes,<15 min,yes,coaching,67.0,67.2,65.7,66.5,d,Pass,Excluded,No
9703,16,other,public,high school,3.5,98.9,no,30-60 min,yes,textbook,86.0,73.2,75.4,72.2,c,Pass,Not Excluded,No
9704,18,female,private,no formal,6.2,63.1,yes,30-60 min,no,group study,100.0,76.8,71.2,80.5,c,Pass,Excluded,No
9705,14,male,public,phd,2.5,97.9,yes,>60 min,no,mixed,43.8,62.8,56.8,56.4,d,Pass,Not Excluded,Yes
9706,18,female,public,no formal,3.7,98.0,yes,>60 min,no,coaching,87.3,81.9,90.3,77.3,c,Pass,Not Excluded,No
9707,15,other,private,no formal,2.3,95.9,yes,<15 min,no,notes,54.9,48.8,53.5,57.5,d,Pass,Not Excluded,Yes
9708,14,female,private,diploma,1.6,67.9,no,15-30 min,no,notes,33.7,30.2,32.7,34.0,f,Fail,Excluded,Yes
9709,19,female,private,post graduate,3.3,68.8,yes,30-60 min,yes,coaching,62.7,67.8,70.4,62.1,d,Pass,Excluded,No
9710,14,male,public,post graduate,7.7,60.2,yes,15-30 min,no,coaching,100.0,97.9,100.0,92.4,b,Pass,Excluded,No
9711,14,female,public,high school,3.6,73.8,yes,<15 min,no,coaching,47.3,50.5,68.2,60.7,d,Pass,Excluded,No
9712,19,female,public,graduate,5.6,62.4,yes,<15 min,no,group study,54.6,67.6,54.1,68.1,d,Pass,Excluded,No
9713,17,female,private,phd,2.6,81.4,yes,30-60 min,yes,mixed,60.7,55.9,74.9,60.0,d,Pass,Not Excluded,Yes
9714,16,other,private,post graduate,7.0,93.4,yes,>60 min,yes,online videos,84.4,80.2,92.8,99.0,a,Pass,Not Excluded,No
9715,18,male,private,phd,5.2,97.5,no,30-60 min,no,coaching,83.0,96.6,76.7,81.1,c,Pass,Not Excluded,No
9716,17,male,private,post graduate,7.6,71.9,yes,30-60 min,yes,coaching,94.5,80.8,71.7,84.4,c,Pass,Excluded,No
9717,17,other,private,no formal,2.9,71.6,no,30-60 min,no,group study,60.6,48.3,51.6,56.3,d,Pass,Excluded,Yes
9718,14,other,private,high school,4.5,75.7,yes,>60 min,no,group study,76.8,72.4,76.3,72.9,c,Pass,Not Excluded,No
9719,17,male,private,high school,1.9,95.6,yes,15-30 min,no,coaching,38.8,42.5,35.8,47.1,e,Fail,Not Excluded,Yes
9720,15,other,public,no formal,1.5,53.9,yes,<15 min,no,mixed,42.9,39.7,25.0,26.3,f,Fail,Excluded,Yes
9721,18,male,public,phd,4.9,65.3,yes,30-60 min,no,textbook,83.5,82.0,55.2,70.6,c,Pass,Excluded,No
9722,17,male,public,post graduate,6.5,59.9,yes,>60 min,yes,online videos,96.5,82.9,89.3,83.2,c,Pass,Excluded,No
9723,14,male,public,phd,2.0,88.8,yes,>60 min,no,online videos,53.5,56.7,43.5,47.6,e,Fail,Not Excluded,Yes
9724,19,female,private,high school,5.8,68.9,yes,<15 min,no,textbook,66.0,76.0,78.3,75.8,c,Pass,Excluded,No
9725,15,male,private,phd,5.5,98.2,yes,<15 min,yes,coaching,62.7,58.8,70.1,75.6,c,Pass,Not Excluded,No
9726,15,male,private,phd,4.1,99.0,no,<15 min,yes,mixed,90.0,78.1,80.1,78.0,c,Pass,Not Excluded,No
9727,19,other,private,no formal,6.3,94.0,yes,>60 min,no,coaching,89.3,88.5,86.4,94.2,b,Pass,Not Excluded,No
9728,18,female,private,phd,5.0,75.4,yes,>60 min,no,mixed,49.5,56.2,52.4,63.5,d,Pass,Not Excluded,No
9729,19,female,private,no formal,7.6,96.5,yes,30-60 min,no,online videos,75.5,100.0,100.0,100.0,a,Pass,Not Excluded,No
9730,17,other,private,diploma,6.2,68.8,yes,<15 min,no,mixed,85.5,95.6,87.8,74.9,c,Pass,Excluded,No
9731,19,male,private,high school,7.1,69.6,yes,30-60 min,yes,coaching,96.3,77.3,68.0,85.1,b,Pass,Excluded,No
9732,14,other,public,graduate,3.2,73.6,yes,30-60 min,no,mixed,85.5,65.6,52.3,63.2,d,Pass,Excluded,No
9733,17,female,private,no formal,6.6,84.9,yes,>60 min,no,notes,96.2,94.8,100.0,94.0,b,Pass,Not Excluded,No
9734,15,other,private,phd,7.9,53.2,yes,15-30 min,yes,coaching,84.1,100.0,83.5,83.1,c,Pass,Excluded,No
9735,16,other,public,diploma,1.7,76.8,no,<15 min,no,mixed,30.9,46.7,52.7,51.1,e,Fail,Not Excluded,Yes
9736,15,male,public,phd,4.3,98.3,yes,>60 min,yes,notes,79.6,86.1,90.2,69.0,d,Pass,Not Excluded,No
9737,15,male,public,diploma,7.0,53.4,yes,15-30 min,yes,mixed,68.3,51.8,66.4,70.2,c,Pass,Excluded,No
9738,16,female,private,graduate,3.5,54.3,yes,30-60 min,no,group study,46.9,41.0,37.6,47.3,e,Fail,Excluded,Yes
9739,19,female,public,post graduate,4.3,97.2,yes,>60 min,no,online videos,65.0,81.7,64.6,73.2,c,Pass,Not Excluded,No
9740,17,male,private,phd,6.1,91.6,yes,30-60 min,no,coaching,85.7,65.2,97.4,86.5,b,Pass,Not Excluded,No
9741,16,male,public,diploma,6.7,50.0,yes,15-30 min,yes,notes,70.5,64.4,49.7,67.2,d,Pass,Excluded,No
9742,16,other,public,graduate,2.0,72.6,yes,>60 min,yes,textbook,41.0,30.6,34.3,44.5,e,Fail,Excluded,Yes
9743,17,other,public,high school,3.4,65.5,yes,30-60 min,no,coaching,33.0,33.3,42.5,47.1,e,Fail,Excluded,Yes
9744,15,male,private,no formal,3.5,58.4,yes,15-30 min,yes,textbook,56.9,65.8,33.1,48.7,e,Fail,Excluded,Yes
9745,17,other,public,phd,1.6,52.6,yes,15-30 min,no,group study,40.3,45.6,26.4,35.6,f,Fail,Excluded,Yes
9746,18,male,private,graduate,1.2,62.5,no,>60 min,yes,notes,29.0,33.5,43.2,31.8,f,Fail,Excluded,Yes
9747,15,female,public,diploma,6.1,82.6,yes,>60 min,no,textbook,86.2,84.7,61.8,72.0,c,Pass,Not Excluded,No
9748,17,male,public,post graduate,6.9,65.2,yes,<15 min,no,group study,82.4,89.7,66.1,84.8,c,Pass,Excluded,No
9749,18,female,public,post graduate,7.6,65.4,yes,<15 min,no,notes,89.0,96.7,86.6,87.0,b,Pass,Excluded,No
9750,17,male,public,phd,7.7,63.1,yes,<15 min,yes,textbook,57.4,82.4,57.6,79.5,c,Pass,Excluded,No
9751,15,male,public,diploma,8.0,54.9,yes,<15 min,no,group study,69.5,73.6,90.1,77.6,c,Pass,Excluded,No
9752,17,male,private,no formal,1.1,79.7,yes,30-60 min,yes,online videos,42.5,31.2,32.9,38.4,f,Fail,Not Excluded,Yes
9753,18,male,private,diploma,3.5,86.6,yes,30-60 min,yes,mixed,68.6,69.1,65.5,71.4,c,Pass,Not Excluded,No
9754,15,male,private,diploma,1.1,99.0,yes,15-30 min,no,textbook,51.6,29.3,43.9,45.7,e,Fail,Not Excluded,Yes
9755,17,female,public,high school,5.6,61.3,yes,30-60 min,yes,group study,57.2,80.0,86.2,78.9,c,Pass,Excluded,No
9756,18,other,private,graduate,7.8,58.1,yes,15-30 min,no,group study,96.4,100.0,84.5,90.1,b,Pass,Excluded,No
9757,15,male,public,diploma,0.8,85.4,yes,15-30 min,yes,mixed,48.5,41.5,26.0,50.0,e,Fail,Not Excluded,Yes
9758,16,other,public,phd,4.4,66.2,yes,>60 min,no,textbook,82.6,67.6,59.7,68.8,d,Pass,Excluded,No
9759,19,female,private,no formal,4.5,75.4,yes,30-60 min,no,online videos,71.2,51.0,78.7,72.4,c,Pass,Not Excluded,No
9760,16,male,private,post graduate,1.7,85.4,yes,>60 min,no,notes,47.3,42.1,28.9,41.3,e,Fail,Not Excluded,Yes
9761,17,male,private,graduate,6.8,71.0,no,15-30 min,no,online videos,84.9,100.0,73.9,79.1,c,Pass,Excluded,No
9762,14,other,public,high school,3.5,68.6,yes,>60 min,yes,notes,68.5,60.8,58.9,59.0,d,Pass,Excluded,Yes
9763,19,male,private,diploma,3.7,72.0,yes,30-60 min,yes,group study,58.3,64.9,46.5,55.0,d,Pass,Excluded,Yes
9764,17,female,public,phd,7.7,72.8,yes,<15 min,no,group study,92.6,87.5,95.8,92.4,b,Pass,Excluded,No
9765,18,male,public,diploma,2.4,50.0,yes,30-60 min,yes,group study,29.2,37.1,23.7,31.1,f,Fail,Excluded,Yes
9766,17,other,public,graduate,3.4,59.4,yes,>60 min,no,notes,61.5,44.5,66.8,50.8,e,Fail,Excluded,Yes
9767,16,other,public,graduate,6.3,80.5,no,>60 min,no,mixed,84.4,89.6,97.4,87.5,b,Pass,Not Excluded,No
9768,16,male,public,phd,4.1,50.9,yes,30-60 min,yes,online videos,52.9,41.6,57.6,58.6,d,Pass,Excluded,Yes
9769,18,male,public,graduate,5.0,63.8,yes,<15 min,yes,textbook,70.8,74.4,78.3,63.2,d,Pass,Excluded,No
9770,19,female,public,phd,4.1,72.0,yes,>60 min,yes,group study,77.5,71.1,68.6,66.1,d,Pass,Excluded,No
9771,14,female,private,phd,2.6,72.1,yes,30-60 min,no,online videos,66.5,58.0,53.8,50.8,e,Fail,Excluded,Yes
9772,19,female,public,no formal,1.7,52.4,yes,30-60 min,yes,online videos,48.0,27.1,36.9,31.4,f,Fail,Excluded,Yes
9773,18,female,private,phd,6.9,93.8,yes,>60 min,no,notes,85.9,88.8,86.2,84.0,c,Pass,Not Excluded,No
9774,14,male,public,phd,2.6,54.5,yes,>60 min,no,notes,40.2,48.3,40.5,33.7,f,Fail,Excluded,Yes
9775,14,male,private,no formal,8.0,93.8,yes,<15 min,yes,group study,100.0,87.1,97.2,94.6,b,Pass,Not Excluded,No
9776,18,female,private,diploma,0.6,99.5,yes,>60 min,no,online videos,60.9,58.1,53.8,50.5,e,Fail,Not Excluded,Yes
9777,19,other,private,high school,7.1,58.9,yes,>60 min,yes,mixed,88.9,72.4,90.2,72.6,c,Pass,Excluded,No
9778,16,other,public,phd,7.6,53.5,no,>60 min,yes,group study,91.4,97.2,96.9,81.6,c,Pass,Excluded,No
9779,17,female,public,diploma,0.9,56.1,yes,30-60 min,yes,group study,14.0,14.3,9.9,21.6,f,Fail,Excluded,Yes
9780,19,other,public,high school,5.2,92.6,yes,30-60 min,no,online videos,80.5,77.4,82.2,82.7,c,Pass,Not Excluded,No
9781,15,female,public,no formal,6.4,98.6,yes,<15 min,no,mixed,66.3,92.0,80.7,82.2,c,Pass,Not Excluded,No
9782,15,female,private,post graduate,5.1,79.6,yes,15-30 min,no,group study,72.9,73.5,56.7,75.1,c,Pass,Not Excluded,No
9783,19,female,private,no formal,7.1,97.4,yes,<15 min,no,textbook,93.5,100.0,100.0,99.1,a,Pass,Not Excluded,No
9784,15,female,private,high school,1.5,88.5,yes,15-30 min,yes,textbook,34.4,48.6,31.3,41.0,e,Fail,Not Excluded,Yes
9785,16,male,private,graduate,7.6,78.4,yes,30-60 min,no,mixed,84.4,88.7,95.5,86.6,b,Pass,Not Excluded,No
9786,16,other,private,no formal,4.6,95.7,yes,15-30 min,no,group study,76.0,67.2,69.1,84.4,c,Pass,Not Excluded,No
9787,17,male,public,high school,3.1,73.4,yes,<15 min,yes,online videos,34.7,53.2,43.9,46.5,e,Fail,Excluded,Yes
9788,15,male,public,phd,4.4,70.6,yes,30-60 min,yes,notes,79.9,63.1,66.2,69.6,d,Pass,Excluded,No
9789,18,female,private,diploma,3.0,86.0,yes,15-30 min,no,online videos,56.5,47.6,70.5,62.5,d,Pass,Not Excluded,No
9790,18,male,private,high school,3.9,87.4,yes,15-30 min,no,mixed,57.8,77.8,61.5,60.4,d,Pass,Not Excluded,No
9791,15,male,public,phd,1.7,67.7,yes,15-30 min,yes,textbook,60.5,59.8,56.4,48.2,e,Fail,Excluded,Yes
9792,16,female,private,no formal,6.8,73.8,yes,<15 min,no,coaching,67.8,63.3,76.6,75.3,c,Pass,Excluded,No
9793,14,male,public,high school,3.4,60.8,yes,30-60 min,no,textbook,60.3,29.2,46.7,52.6,e,Fail,Excluded,Yes
9794,15,male,private,phd,4.0,56.0,yes,<15 min,no,coaching,34.9,45.2,39.1,47.6,e,Fail,Excluded,Yes
9795,19,female,private,post graduate,7.3,67.6,yes,>60 min,yes,notes,87.8,100.0,94.5,86.5,b,Pass,Excluded,No
9796,17,female,private,diploma,7.3,74.6,yes,>60 min,yes,notes,96.1,79.9,79.6,89.7,b,Pass,Excluded,No
9797,17,other,private,phd,6.4,57.9,yes,<15 min,no,textbook,58.5,59.9,62.8,64.4,d,Pass,Excluded,No
9798,19,male,public,graduate,0.7,58.2,yes,>60 min,yes,textbook,45.2,23.9,22.9,34.8,f,Fail,Excluded,Yes
9799,18,other,private,post graduate,7.3,56.2,no,30-60 min,no,online videos,79.8,77.8,75.2,74.5,c,Pass,Excluded,No
9800,18,female,public,phd,1.9,93.8,yes,<15 min,yes,textbook,48.4,43.8,50.0,44.9,e,Fail,Not Excluded,Yes
9801,18,female,private,graduate,3.8,84.7,yes,<15 min,yes,notes,80.9,61.9,67.5,69.7,d,Pass,Not Excluded,No
9802,16,other,public,diploma,7.3,57.3,yes,15-30 min,yes,mixed,83.2,59.7,55.7,74.6,c,Pass,Excluded,No
9803,17,male,public,graduate,1.2,83.1,yes,<15 min,no,group study,52.2,54.7,60.2,52.3,e,Fail,Not Excluded,Yes
9804,15,other,public,no formal,1.5,74.3,yes,30-60 min,no,coaching,34.8,58.4,45.3,49.8,e,Fail,Excluded,Yes
9805,19,male,private,diploma,4.8,78.3,yes,<15 min,no,online videos,80.7,55.7,80.6,61.5,d,Pass,Not Excluded,No
9806,15,female,private,post graduate,4.0,91.4,yes,>60 min,no,group study,64.4,76.0,74.0,69.6,d,Pass,Not Excluded,No
9807,19,male,public,diploma,3.4,73.8,yes,30-60 min,no,notes,35.4,58.1,68.0,58.7,d,Pass,Excluded,Yes
9808,19,female,public,post graduate,6.6,64.4,yes,30-60 min,no,notes,86.8,90.3,49.6,70.2,c,Pass,Excluded,No
9809,14,other,private,diploma,7.2,89.0,yes,<15 min,yes,coaching,100.0,100.0,93.9,100.0,a,Pass,Not Excluded,No
9810,18,other,private,high school,7.9,58.0,yes,>60 min,no,group study,83.0,87.0,88.7,82.6,c,Pass,Excluded,No
9811,19,other,public,no formal,1.4,96.2,yes,30-60 min,yes,textbook,40.5,41.9,40.8,41.1,e,Fail,Not Excluded,Yes
9812,17,other,private,graduate,5.6,97.1,yes,30-60 min,yes,textbook,100.0,93.9,77.0,92.8,b,Pass,Not Excluded,No
9813,16,female,public,high school,7.0,67.2,yes,>60 min,no,notes,99.4,77.1,65.4,77.0,c,Pass,Excluded,No
9814,19,female,private,diploma,2.3,88.6,yes,15-30 min,yes,online videos,47.4,50.1,51.6,51.2,e,Fail,Not Excluded,Yes
9815,17,other,private,graduate,4.1,96.1,yes,15-30 min,yes,online videos,63.3,53.6,70.3,71.4,c,Pass,Not Excluded,No
9816,14,male,public,no formal,0.6,96.0,yes,>60 min,yes,mixed,36.3,55.9,18.4,38.5,f,Fail,Not Excluded,Yes
9817,15,other,private,diploma,1.5,55.7,yes,>60 min,no,mixed,27.7,29.7,57.3,41.5,e,Fail,Excluded,Yes
9818,18,female,private,high school,1.4,58.4,yes,15-30 min,no,coaching,33.7,48.4,35.0,35.1,f,Fail,Excluded,Yes
9819,16,female,public,high school,5.8,74.5,no,30-60 min,no,online videos,90.5,66.7,86.9,77.9,c,Pass,Excluded,No
9820,15,female,public,phd,5.2,77.6,no,<15 min,yes,notes,78.4,72.2,89.2,76.5,c,Pass,Not Excluded,No
9821,18,other,public,phd,0.8,67.2,yes,<15 min,no,group study,46.7,43.2,35.3,42.2,e,Fail,Excluded,Yes
9822,14,other,public,high school,5.0,53.8,yes,15-30 min,yes,mixed,76.7,67.6,68.1,66.6,d,Pass,Excluded,No
9823,15,male,private,phd,1.0,71.5,yes,<15 min,yes,online videos,27.6,15.1,25.6,30.4,f,Fail,Excluded,Yes
9824,16,other,public,high school,2.0,64.1,yes,15-30 min,no,coaching,35.3,55.2,54.9,46.8,e,Fail,Excluded,Yes
9825,14,other,private,diploma,7.3,72.4,yes,15-30 min,yes,notes,86.8,82.9,97.1,88.6,b,Pass,Excluded,No
9826,16,other,public,phd,3.9,63.7,no,15-30 min,no,notes,63.3,70.3,57.6,64.6,d,Pass,Excluded,No
9827,19,other,public,no formal,6.4,71.8,yes,>60 min,no,online videos,97.1,100.0,81.6,88.9,b,Pass,Excluded,No
9828,19,other,private,diploma,2.9,79.4,yes,15-30 min,no,mixed,71.4,63.4,53.9,63.8,d,Pass,Not Excluded,No
